T174;Tarea174;3828;true;232;
T175;Tarea175;525;false;233;
T176;Tarea176;704;true;234;
T177;Tarea177;3894;false;235;
T178;Tarea178;534;true;236;
T179;Tarea179;2864;false;237;
T180;Tarea180;3960;true;238;
T181;Tarea181;2715;false;239;
T182;Tarea182;1820;true;240;
T183;Tarea183;4758;false;241;
T184;Tarea184;4784;true;242;
T185;Tarea185;4995;false;243;
T186;Tarea186;5208;true;244;
T187;Tarea187;3553;false;245;
T188;Tarea188;3948;true;246;
T189;Tarea189;1701;false;247;
T190;Tarea190;1330;true;248;
T191;Tarea191;573;false;249;
T192;Tarea192;2688;true;250;
T193;Tarea193;4632;false;251;
T194;Tarea194;3492;true;252;
T195;Tarea195;1170;false;253;
T196;Tarea196;784;true;254;
T197;Tarea197;1773;false;255;
T198;Tarea198;4158;true;256;
T199;Tarea199;1990;false;257;
T200;Tarea200;1600;true;258;
T201;Tarea201;1407;false;259;
T202;Tarea202;4040;true;260;
T203;Tarea203;1827;false;261;
T204;Tarea204;4896;true;262;
T205;Tarea205;4305;false;263;
T206;Tarea206;1030;true;264;
T207;Tarea207;4968;false;265;
T208;Tarea208;832;true;266;
T209;Tarea209;4598;false;267;
T210;Tarea210;4410;true;268;
T211;Tarea211;2110;false;269;
T212;Tarea212;5512;true;270;
T213;Tarea213;4899;false;271;
T214;Tarea214;4708;true;272;
T215;Tarea215;4945;false;273;
T216;Tarea216;5184;true;274;
T217;Tarea217;868;false;275;
T218;Tarea218;654;true;276;
T219;Tarea219;5256;false;277;
T220;Tarea220;5720;true;278;
T221;Tarea221;4420;false;279;
T222;Tarea222;3774;true;280;
T223;Tarea223;2899;false;281;
T224;Tarea224;2464;true;282;
T225;Tarea225;1800;false;283;
T226;Tarea226;2486;true;284;
T227;Tarea227;908;false;285;
T228;Tarea228;6384;true;286;
T229;Tarea229;3206;false;287;
T230;Tarea230;4370;true;288;
T231;Tarea231;5775;false;289;
T232;Tarea232;6264;true;290;
T233;Tarea233;3495;false;291;
T234;Tarea234;1404;true;292;
T235;Tarea235;705;false;293;
T236;Tarea236;4248;true;294;
T237;Tarea237;6162;false;295;
T238;Tarea238;2618;true;296;
T239;Tarea239;2151;false;297;
T240;Tarea240;5760;true;298;
T241;Tarea241;3133;false;299;
T242;Tarea242;1694;true;300;
T243;Tarea243;1215;false;301;
T244;Tarea244;732;true;302;
T245;Tarea245;1960;false;303;
T246;Tarea246;3936;true;304;
T247;Tarea247;2717;false;305;
T248;Tarea248;2976;true;306;
T249;Tarea249;4980;false;307;
T250;Tarea250;3250;true;308;
T251;Tarea251;1004;false;309;
T252;Tarea252;2268;true;310;
T253;Tarea253;2530;false;311;
T254;Tarea254;4318;true;312;
T255;Tarea255;765;false;313;
T256;Tarea256;4352;true;314;
T257;Tarea257;1285;false;315;
T258;Tarea258;1806;true;316;
T259;Tarea259;2072;false;317;
T260;Tarea260;6240;true;318;
T261;Tarea261;6003;false;319;
T262;Tarea262;3930;true;320;
T263;Tarea263;6838;false;321;
T264;Tarea264;2112;true;322;
T265;Tarea265;6360;false;323;
T266;Tarea266;1330;true;324;
T267;Tarea267;3471;false;325;
T268;Tarea268;3484;true;326;
T269;Tarea269;7801;false;327;
T270;Tarea270;7290;true;328;
T271;Tarea271;7046;false;329;
T272;Tarea272;816;true;330;
T273;Tarea273;7098;false;331;
T274;Tarea274;3014;true;332;
T275;Tarea275;1650;false;333;
T276;Tarea276;5796;true;334;
T277;Tarea277;7756;false;335;
T278;Tarea278;5282;true;336;
T279;Tarea279;7254;false;337;
T280;Tarea280;1400;true;338;
T281;Tarea281;7025;false;339;
T282;Tarea282;3384;true;340;
T283;Tarea283;4528;false;341;
T284;Tarea284;4544;true;342;
T285;Tarea285;4275;false;343;
T286;Tarea286;2860;true;344;
T287;Tarea287;7749;false;345;
T288;Tarea288;4896;true;346;
T289;Tarea289;2023;false;347;
T290;Tarea290;7830;true;348;
T291;Tarea291;6984;false;349;
T292;Tarea292;8468;true;350;
T293;Tarea293;7032;false;351;
T294;Tarea294;8526;true;352;
T295;Tarea295;2360;false;353;
T296;Tarea296;1184;true;354;
T297;Tarea297;3564;false;355;
T298;Tarea298;1788;true;356;
T299;Tarea299;5681;false;357;
T300;Tarea300;3900;true;358;
T301;Tarea301;4214;false;359;
T302;Tarea302;8758;true;360;
T303;Tarea303;5151;false;361;
T304;Tarea304;3344;true;362;
T305;Tarea305;8540;false;363;
T306;Tarea306;3366;true;364;
T307;Tarea307;5219;false;365;
T308;Tarea308;7392;true;366;
T309;Tarea309;1236;false;367;
T310;Tarea310;8680;true;368;
T311;Tarea311;2799;false;369;
T312;Tarea312;6240;true;370;
T313;Tarea313;8451;false;371;
T314;Tarea314;4396;true;372;
T315;Tarea315;5670;false;373;
T316;Tarea316;7584;true;374;
T317;Tarea317;3487;false;375;
T318;Tarea318;3498;true;376;
T319;Tarea319;4147;false;377;
T320;Tarea320;3200;true;378;
T321;Tarea321;3531;false;379;
T322;Tarea322;5152;true;380;
T323;Tarea323;9367;false;381;
T324;Tarea324;4860;true;382;
T325;Tarea325;7150;false;383;
T326;Tarea326;978;true;384;
T327;Tarea327;5232;false;385;
T328;Tarea328;5576;true;386;
T329;Tarea329;987;false;387;
T330;Tarea330;7920;true;388;
T331;Tarea331;8606;false;389;
T332;Tarea332;2988;true;390;
T333;Tarea333;6327;false;391;
T334;Tarea334;5678;true;392;
T335;Tarea335;7035;false;393;
T336;Tarea336;9744;true;394;
T337;Tarea337;6066;false;395;
T338;Tarea338;3380;true;396;
T339;Tarea339;3729;false;397;
T340;Tarea340;9860;true;398;
T341;Tarea341;5797;false;399;
T342;Tarea342;7866;true;400;
T343;Tarea343;2058;false;401;
T344;Tarea344;6536;true;402;
T345;Tarea345;9315;false;403;
T346;Tarea346;2422;true;404;
T347;Tarea347;8328;false;405;
T348;Tarea348;7308;true;406;
T349;Tarea349;6631;false;407;
T350;Tarea350;2100;true;408;
T351;Tarea351;4212;false;409;
T352;Tarea352;5280;true;410;
T353;Tarea353;6354;false;411;
T354;Tarea354;2478;true;412;
T355;Tarea355;3195;false;413;
T356;Tarea356;4628;true;414;
T357;Tarea357;4998;false;415;
T358;Tarea358;1432;true;416;
T359;Tarea359;8257;false;417;
T360;Tarea360;5400;true;418;
T361;Tarea361;8664;false;419;
T362;Tarea362;6154;true;420;
T363;Tarea363;4719;false;421;
T364;Tarea364;1820;true;422;
T365;Tarea365;8030;false;423;
T366;Tarea366;7320;true;424;
T367;Tarea367;2202;false;425;
T368;Tarea368;9200;true;426;
T369;Tarea369;6273;false;427;
T370;Tarea370;5180;true;428;
T371;Tarea371;2597;false;429;
T372;Tarea372;10416;true;430;
T373;Tarea373;9325;false;431;
T374;Tarea374;4862;true;432;
T375;Tarea375;8250;false;433;
T376;Tarea376;10904;true;434;
T377;Tarea377;9048;false;435;
T378;Tarea378;1512;true;436;
T379;Tarea379;4927;false;437;
T380;Tarea380;9500;true;438;
T381;Tarea381;3429;false;439;
T382;Tarea382;10314;true;440;
T383;Tarea383;1915;false;441;
T384;Tarea384;9216;true;442;
T385;Tarea385;9625;false;443;
T386;Tarea386;1158;true;444;
T387;Tarea387;6579;false;445;
T388;Tarea388;8148;true;446;
T389;Tarea389;1167;false;447;
T390;Tarea390;8970;true;448;
T391;Tarea391;8993;false;449;
T392;Tarea392;3920;true;450;
T393;Tarea393;5502;false;451;
T394;Tarea394;1182;true;452;
T395;Tarea395;2370;false;453;
T396;Tarea396;2376;true;454;
T397;Tarea397;11513;false;455;
T398;Tarea398;10348;true;456;
T399;Tarea399;5187;false;457;
T400;Tarea400;11600;true;458;
T401;Tarea401;10025;false;459;
T402;Tarea402;11256;true;460;
T403;Tarea403;2821;false;461;
T404;Tarea404;5656;true;462;
T405;Tarea405;3645;false;463;
T406;Tarea406;10150;true;464;
T407;Tarea407;4070;false;465;
T408;Tarea408;4080;true;466;
T409;Tarea409;4090;false;467;
T410;Tarea410;10250;true;468;
T411;Tarea411;5343;false;469;
T412;Tarea412;10712;true;470;
T413;Tarea413;6195;false;471;
T414;Tarea414;7866;true;472;
T415;Tarea415;7055;false;473;
T416;Tarea416;7904;true;474;
T417;Tarea417;5838;false;475;
T418;Tarea418;7524;true;476;
T419;Tarea419;10894;false;477;
T420;Tarea420;7560;true;478;
T421;Tarea421;1684;false;479;
T422;Tarea422;11394;true;480;
T423;Tarea423;8460;false;481;
T424;Tarea424;11448;true;482;
T425;Tarea425;8075;false;483;
T426;Tarea426;11502;true;484;
T427;Tarea427;2135;false;485;
T428;Tarea428;11128;true;486;
T429;Tarea429;10296;false;487;
T430;Tarea430;2580;true;488;
T431;Tarea431;6465;false;489;
T432;Tarea432;4320;true;490;
T433;Tarea433;10392;false;491;
T434;Tarea434;2170;true;492;
T435;Tarea435;12615;false;493;
T436;Tarea436;5668;true;494;
T437;Tarea437;10925;false;495;
T438;Tarea438;4818;true;496;
T439;Tarea439;11414;false;497;
T440;Tarea440;5720;true;498;
T441;Tarea441;3528;false;499;
T442;Tarea442;12818;true;500;
T443;Tarea443;3544;false;501;
T444;Tarea444;6660;true;502;
T445;Tarea445;12905;false;503;
T446;Tarea446;4906;true;504;
T447;Tarea447;4917;false;505;
T448;Tarea448;3584;true;506;
T449;Tarea449;10776;false;507;
T450;Tarea450;4500;true;508;
T451;Tarea451;13079;false;509;
T452;Tarea452;4068;true;510;
T453;Tarea453;3171;false;511;
T454;Tarea454;2724;true;512;
T455;Tarea455;12285;false;513;
T456;Tarea456;9576;true;514;
T457;Tarea457;6398;false;515;
T458;Tarea458;3206;true;516;
T459;Tarea459;8721;false;517;
T460;Tarea460;12880;true;518;
T461;Tarea461;2766;false;519;
T462;Tarea462;3234;true;520;
T463;Tarea463;12038;false;521;
T464;Tarea464;4176;true;522;
T465;Tarea465;8835;false;523;
T466;Tarea466;5126;true;524;
T467;Tarea467;9340;false;525;
T468;Tarea468;7956;true;526;
T469;Tarea469;2814;false;527;
T470;Tarea470;13630;true;528;
T471;Tarea471;6594;false;529;
T472;Tarea472;5664;true;530;
T473;Tarea473;5203;false;531;
T474;Tarea474;5688;true;532;
T475;Tarea475;4275;false;533;
T476;Tarea476;6188;true;534;
T477;Tarea477;6201;false;535;
T478;Tarea478;12906;true;536;
T479;Tarea479;6227;false;537;
T480;Tarea480;8640;true;538;
T481;Tarea481;2886;false;539;
T482;Tarea482;10122;true;540;
T483;Tarea483;6279;false;541;
T484;Tarea484;13068;true;542;
T485;Tarea485;6305;false;543;
T486;Tarea486;12636;true;544;
T487;Tarea487;8279;false;545;
T488;Tarea488;13664;true;546;
T489;Tarea489;10758;false;547;
T490;Tarea490;12250;true;548;
T491;Tarea491;7856;false;549;
T492;Tarea492;11316;true;550;
T493;Tarea493;4437;false;551;
T494;Tarea494;5434;true;552;
T495;Tarea495;9900;false;553;
T496;Tarea496;12400;true;554;
T497;Tarea497;2485;false;555;
T498;Tarea498;2490;true;556;
T499;Tarea499;6487;false;557;
T500;Tarea500;10500;true;558;
T501;Tarea501;6513;false;559;
T502;Tarea502;5522;true;560;
T503;Tarea503;5030;false;561;
T504;Tarea504;3528;true;562;
T505;Tarea505;13635;false;563;
T506;Tarea506;14168;true;564;
T507;Tarea507;14703;false;565;
T508;Tarea508;11684;true;566;
T509;Tarea509;5090;false;567;
T510;Tarea510;11730;true;568;
T511;Tarea511;10220;false;569;
T512;Tarea512;10240;true;570;
T513;Tarea513;12312;false;571;
T514;Tarea514;4626;true;572;
T515;Tarea515;8755;false;573;
T516;Tarea516;8256;true;574;
T517;Tarea517;6204;false;575;
T518;Tarea518;4662;true;576;
T519;Tarea519;9861;false;577;
T520;Tarea520;4160;true;578;
T521;Tarea521;4168;false;579;
T522;Tarea522;8352;true;580;
T523;Tarea523;12029;false;581;
T524;Tarea524;13624;true;582;
T525;Tarea525;11550;false;583;
T526;Tarea526;14728;true;584;
T527;Tarea527;4216;false;585;
T528;Tarea528;12144;true;586;
T529;Tarea529;12696;false;587;
T530;Tarea530;3710;true;588;
T531;Tarea531;6903;false;589;
T532;Tarea532;13300;true;590;
T533;Tarea533;3731;false;591;
T534;Tarea534;5340;true;592;
T535;Tarea535;3210;false;593;
T536;Tarea536;1608;true;594;
T537;Tarea537;7518;false;595;
T538;Tarea538;12912;true;596;
T539;Tarea539;13475;false;597;
T540;Tarea540;14580;true;598;
T541;Tarea541;5410;false;599;
T542;Tarea542;14634;true;600;
T543;Tarea543;13032;false;601;
T544;Tarea544;2720;true;602;
T545;Tarea545;15805;false;603;
T546;Tarea546;9828;true;604;
T547;Tarea547;2735;false;605;
T548;Tarea548;10960;true;606;
T549;Tarea549;13176;false;607;
T550;Tarea550;6600;true;608;
T551;Tarea551;15979;false;609;
T552;Tarea552;3864;true;610;
T553;Tarea553;8295;false;611;
T554;Tarea554;14958;true;612;
T555;Tarea555;8880;false;613;
T556;Tarea556;8340;true;614;
T557;Tarea557;16153;false;615;
T558;Tarea558;1674;true;616;
T559;Tarea559;8385;false;617;
T560;Tarea560;16240;true;618;
T561;Tarea561;3927;false;619;
T562;Tarea562;15736;true;620;
T563;Tarea563;10697;false;621;
T564;Tarea564;13536;true;622;
T565;Tarea565;13560;false;623;
T566;Tarea566;14716;true;624;
T567;Tarea567;11340;false;625;
T568;Tarea568;5680;true;626;
T569;Tarea569;15932;false;627;
T570;Tarea570;14820;true;628;
T571;Tarea571;7994;false;629;
T572;Tarea572;1716;true;630;
T573;Tarea573;14325;false;631;
T574;Tarea574;6888;true;632;
T575;Tarea575;15525;false;633;
T576;Tarea576;9216;true;634;
T577;Tarea577;8655;false;635;
T578;Tarea578;1734;true;636;
T579;Tarea579;8685;false;637;
T580;Tarea580;15080;true;638;
T581;Tarea581;9296;false;639;
T582;Tarea582;1746;true;640;
T583;Tarea583;15158;false;641;
T584;Tarea584;15768;true;642;
T585;Tarea585;1755;false;643;
T586;Tarea586;2930;true;644;
T587;Tarea587;17023;false;645;
T588;Tarea588;3528;true;646;
T589;Tarea589;14725;false;647;
T590;Tarea590;15340;true;648;
T591;Tarea591;15957;false;649;
T592;Tarea592;3552;true;650;
T593;Tarea593;9488;false;651;
T594;Tarea594;11880;true;652;
T595;Tarea595;16065;false;653;
T596;Tarea596;10728;true;654;
T597;Tarea597;9552;false;655;
T598;Tarea598;2990;true;656;
T599;Tarea599;14975;false;657;
T600;Tarea600;15000;true;658;
T601;Tarea601;11419;false;659;
T602;Tarea602;8428;true;660;
T603;Tarea603;14472;false;661;
T604;Tarea604;12684;true;662;
T605;Tarea605;7260;false;663;
T606;Tarea606;12726;true;664;
T607;Tarea607;15175;false;665;
T608;Tarea608;17024;true;666;
T609;Tarea609;10962;false;667;
T610;Tarea610;3660;true;668;
T611;Tarea611;10998;false;669;
T612;Tarea612;2448;true;670;
T613;Tarea613;6743;false;671;
T614;Tarea614;14736;true;672;
T615;Tarea615;11685;false;673;
T616;Tarea616;12320;true;674;
T617;Tarea617;6170;false;675;
T618;Tarea618;3708;true;676;
T619;Tarea619;14237;false;677;
T620;Tarea620;6820;true;678;
T621;Tarea621;16767;false;679;
T622;Tarea622;3732;true;680;
T623;Tarea623;11214;false;681;
T624;Tarea624;9360;true;682;
T625;Tarea625;16250;false;683;
T626;Tarea626;13772;true;684;
T627;Tarea627;15675;false;685;
T628;Tarea628;5024;true;686;
T629;Tarea629;13838;false;687;
T630;Tarea630;15750;true;688;
T631;Tarea631;6310;false;689;
T632;Tarea632;5056;true;690;
T633;Tarea633;16458;false;691;
T634;Tarea634;8242;true;692;
T635;Tarea635;12065;false;693;
T636;Tarea636;15900;true;694;
T637;Tarea637;14014;false;695;
T638;Tarea638;16588;true;696;
T639;Tarea639;15975;false;697;
T640;Tarea640;10880;true;698;
T641;Tarea641;12179;false;699;
T642;Tarea642;17334;true;700;
T643;Tarea643;12217;false;701;
T644;Tarea644;13524;true;702;
T645;Tarea645;10965;false;703;
T646;Tarea646;11628;true;704;
T647;Tarea647;17469;false;705;
T648;Tarea648;3240;true;706;
T649;Tarea649;1947;false;707;
T650;Tarea650;9750;true;708;
T651;Tarea651;16275;false;709;
T652;Tarea652;5216;true;710;
T653;Tarea653;3265;false;711;
T654;Tarea654;15696;true;712;
T655;Tarea655;17030;false;713;
T656;Tarea656;4592;true;714;
T657;Tarea657;3285;false;715;
T658;Tarea658;5264;true;716;
T659;Tarea659;15157;false;717;
T660;Tarea660;5280;true;718;
T661;Tarea661;9254;false;719;
T662;Tarea662;4634;true;720;
T663;Tarea663;10608;false;721;
T664;Tarea664;18592;true;722;
T665;Tarea665;2660;false;723;
T666;Tarea666;3330;true;724;
T667;Tarea667;16008;false;725;
T668;Tarea668;18036;true;726;
T669;Tarea669;16725;false;727;
T670;Tarea670;16750;true;728;
T671;Tarea671;4026;false;729;
T672;Tarea672;4032;true;730;
T673;Tarea673;3365;false;731;
T674;Tarea674;8762;true;732;
T675;Tarea675;8100;false;733;
T676;Tarea676;14196;true;734;
T677;Tarea677;4739;false;735;
T678;Tarea678;14238;true;736;
T679;Tarea679;14259;false;737;
T680;Tarea680;10200;true;738;
T681;Tarea681;11577;false;739;
T682;Tarea682;5456;true;740;
T683;Tarea683;10245;false;741;
T684;Tarea684;15048;true;742;
T685;Tarea685;6165;false;743;
T686;Tarea686;3430;true;744;
T687;Tarea687;11679;false;745;
T688;Tarea688;7568;true;746;
T689;Tarea689;2067;false;747;
T690;Tarea690;15870;true;748;
T691;Tarea691;16584;false;749;
T692;Tarea692;2076;true;750;
T693;Tarea693;6237;false;751;
T694;Tarea694;13186;true;752;
T695;Tarea695;6255;false;753;
T696;Tarea696;6264;true;754;
T697;Tarea697;14637;false;755;
T698;Tarea698;4886;true;756;
T699;Tarea699;13281;false;757;
T700;Tarea700;5600;true;758;
T701;Tarea701;5608;false;759;
T702;Tarea702;14040;true;760;
T703;Tarea703;10545;false;761;
T704;Tarea704;2816;true;762;
T705;Tarea705;10575;false;763;
T706;Tarea706;7766;true;764;
T707;Tarea707;3535;false;765;
T708;Tarea708;17700;true;766;
T709;Tarea709;19143;false;767;
T710;Tarea710;13490;true;768;
T711;Tarea711;11376;false;769;
T712;Tarea712;3560;true;770;
T713;Tarea713;18538;false;771;
T714;Tarea714;17850;true;772;
T715;Tarea715;2145;false;773;
T716;Tarea716;16468;true;774;
T717;Tarea717;20076;false;775;
T718;Tarea718;6462;true;776;
T719;Tarea719;3595;false;777;
T720;Tarea720;20160;true;778;
T721;Tarea721;11536;false;779;
T722;Tarea722;11552;true;780;
T723;Tarea723;18075;false;781;
T724;Tarea724;14480;true;782;
T725;Tarea725;12325;false;783;
T726;Tarea726;6534;true;784;
T727;Tarea727;4362;false;785;
T728;Tarea728;10920;true;786;
T729;Tarea729;8748;false;787;
T730;Tarea730;2190;true;788;
T731;Tarea731;7310;false;789;
T732;Tarea732;15372;true;790;
T733;Tarea733;11728;false;791;
T734;Tarea734;10276;true;792;
T735;Tarea735;8085;false;793;
T736;Tarea736;13984;true;794;
T737;Tarea737;11055;false;795;
T738;Tarea738;19188;true;796;
T739;Tarea739;8129;false;797;
T740;Tarea740;16280;true;798;
T741;Tarea741;21489;false;799;
T742;Tarea742;2968;true;800;
T743;Tarea743;14117;false;801;
T744;Tarea744;3720;true;802;
T745;Tarea745;14155;false;803;
T746;Tarea746;14174;true;804;
T747;Tarea747;19422;false;805;
T748;Tarea748;11968;true;806;
T749;Tarea749;2996;false;807;
T750;Tarea750;19500;true;808;
T751;Tarea751;18775;false;809;
T752;Tarea752;14288;true;810;
T753;Tarea753;17319;false;811;
T754;Tarea754;2262;true;812;
T755;Tarea755;9060;false;813;
T756;Tarea756;12096;true;814;
T757;Tarea757;21196;false;815;
T758;Tarea758;16676;true;816;
T759;Tarea759;4554;false;817;
T760;Tarea760;2280;true;818;
T761;Tarea761;19025;false;819;
T762;Tarea762;5334;true;820;
T763;Tarea763;18312;false;821;
T764;Tarea764;9168;true;822;
T765;Tarea765;5355;false;823;
T766;Tarea766;8426;true;824;
T767;Tarea767;22243;false;825;
T768;Tarea768;12288;true;826;
T769;Tarea769;3076;false;827;
T770;Tarea770;20790;true;828;
T771;Tarea771;21588;false;829;
T772;Tarea772;20844;true;830;
T773;Tarea773;5411;false;831;
T774;Tarea774;7740;true;832;
T775;Tarea775;8525;false;833;
T776;Tarea776;2328;true;834;
T777;Tarea777;9324;false;835;
T778;Tarea778;10114;true;836;
T779;Tarea779;17917;false;837;
T780;Tarea780;9360;true;838;
T781;Tarea781;3124;false;839;
T782;Tarea782;3128;true;840;
T783;Tarea783;17226;false;841;
T784;Tarea784;4704;true;842;
T785;Tarea785;16485;false;843;
T786;Tarea786;5502;true;844;
T787;Tarea787;11018;false;845;
T788;Tarea788;18124;true;846;
T789;Tarea789;22881;false;847;
T790;Tarea790;7900;true;848;
T791;Tarea791;21357;false;849;
T792;Tarea792;19800;true;850;
T793;Tarea793;19032;false;851;
T794;Tarea794;3176;true;852;
T795;Tarea795;14310;false;853;
T796;Tarea796;19900;true;854;
T797;Tarea797;15143;false;855;
T798;Tarea798;3990;true;856;
T799;Tarea799;23171;false;857;
T800;Tarea800;8800;true;858;
T801;Tarea801;17622;false;859;
T802;Tarea802;20852;true;860;
T803;Tarea803;13651;false;861;
T804;Tarea804;16884;true;862;
T805;Tarea805;19320;false;863;
T806;Tarea806;17732;true;864;
T807;Tarea807;14526;false;865;
T808;Tarea808;5656;true;866;
T809;Tarea809;21843;false;867;
T810;Tarea810;4860;true;868;
T811;Tarea811;11354;false;869;
T812;Tarea812;21112;true;870;
T813;Tarea813;18699;false;871;
T814;Tarea814;7326;true;872;
T815;Tarea815;12225;false;873;
T816;Tarea816;7344;true;874;
T817;Tarea817;14706;false;875;
T818;Tarea818;15542;true;876;
T819;Tarea819;17199;false;877;
T820;Tarea820;9020;true;878;
T821;Tarea821;8210;false;879;
T822;Tarea822;9864;true;880;
T823;Tarea823;20575;false;881;
T824;Tarea824;22248;true;882;
T825;Tarea825;4125;false;883;
T826;Tarea826;14042;true;884;
T827;Tarea827;20675;false;885;
T828;Tarea828;18216;true;886;
T829;Tarea829;24041;false;887;
